segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
105,19,47944,125808,194400,296672,398360,479488
105,20,46824,124096,204600,324832,439328,586976
105,21,54616,155576,254552,399080,539816,702688
105,22,44968,124224,205704,335024,470392,656048
105,23,65360,203976,342448,544576,755464,1040688
105,24,54376,154584,256256,409672,566128,771552
105,25,39248,106184,172776,278576,377768,504976
105,26,34712,86000,139280,218608,297344,404512
105,27,51112,142224,231312,369776,509496,702144
105,28,33848,88504,149856,243464,341808,476896
105,29,37664,105296,173440,272112,369752,488320
105,30,44336,115544,181880,294184,400008,545704
105,31,63992,182416,306728,487536,680832,938560
105,32,68840,193096,310472,482456,641816,861344
105,33,30736,94752,159368,271768,373136,527992
105,34,21248,55928,96840,170984,257472,336088
105,35,41720,118552,202112,324784,448728,632864
105,36,34568,94864,148456,228096,305920,404696
105,37,37248,106952,176168,275152,343352,427320
105,38,40256,130696,222320,353224,477064,583408
105,39,72648,202880,324472,504168,661312,899248
105,40,55224,154728,253080,413384,556368,760976
105,41,28520,74440,122560,188576,256848,326520
105,42,10696,25976,41440,66088,82992,92624
105,43,31536,85584,147392,242936,348440,494952
105,44,32328,84792,141752,227232,310752,432272
105,45,14864,36744,61056,112360,139616,145984
105,46,34064,103200,172720,307944,430640,554864
105,47,57568,165704,269120,429456,588632,821456
105,48,37232,103456,165416,255184,348552,485488
105,49,26792,73072,118624,143848,146272,146144
105,50,10248,27712,43720,52752,59480,60336
105,51,10712,33600,55088,73504,83176,89688
105,52,17800,62248,100120,144048,171896,187968
105,53,18704,50288,75760,121888,154592,158920
105,54,23152,63840,108168,181016,264808,345160
105,55,24400,67056,107328,161760,220144,298952
105,56,47304,128928,183088,182960,182960,182960
105,57,55480,126032,126032,126032,126032,126032
105,58,46288,118744,123192,123120,123120,123120
105,59,32384,70576,70576,70576,70576,70576
105,60,38016,93672,93672,93672,93672,93672
105,61,44200,108424,173104,173184,173184,173184
105,62,42768,101304,138232,138232,138232,138232
105,63,41784,95624,136416,146488,146488,146488
106,0,49192,142640,241752,392088,542728,742704
106,1,57768,171000,295472,481528,657544,890792
106,2,63064,184616,305800,493832,668504,907744
106,3,54424,162296,270432,430832,592040,798600
106,4,50000,150760,255120,409936,564008,763736
106,5,49528,141048,247360,400312,551472,758880
106,6,56992,160472,271912,430544,592224,803800
106,7,56000,159848,270864,436560,599640,814680
106,8,33320,110992,198592,332912,473936,657888
106,9,49824,146952,246600,391280,536000,721544
106,10,60328,162064,260704,395648,510208,665608
106,11,55096,145816,226808,334992,440232,571560
106,12,40800,124968,210528,335080,459536,642032
106,13,48384,155280,254392,401752,532832,717536
106,14,49000,150264,252488,406944,558504,802248
106,15,39120,128456,228112,380928,536824,741864
106,16,51392,151424,250216,397008,544712,736192
106,17,39928,116600,203672,339160,473576,647328
106,18,45400,139064,229320,358128,476144,641912
106,19,48464,144192,231392,360352,479896,603600
106,20,46680,130576,232336,369272,495000,668376
106,21,47816,146264,242968,380544,505824,652536
106,22,40776,113904,204528,334368,455184,631144
106,23,55408,173240,297752,475176,654800,889752
106,24,56016,158016,257648,402280,551104,741472
106,25,38592,110216,190384,304440,415848,549656
106,26,36456,92272,160760,261320,352904,474704
106,27,35888,96816,169176,279552,390256,534088
106,28,28384,73304,127584,213784,309560,435144
106,29,38488,110608,194088,306880,406792,540120
106,30,42192,118936,200976,307152,408200,542464
106,31,68576,207640,342296,538720,734336,1000192
